state,timestamp,keystroke_count,keystroke_rate,typing_speed_wpm,keystroke_variance,keystroke_burst_ratio,avg_inter_keystroke_time,keystroke_rhythm_std,mouse_movement_count,mouse_distance,mouse_velocity,mouse_velocity_std,mouse_acceleration,mouse_direction_changes,mouse_idle_ratio,click_count,click_rate,click_clustering,avg_click_interval,click_pattern_regularity,scroll_count,scroll_rate,scroll_intensity,scroll_direction_changes,app_switch_count,app_switch_rate,unique_apps_count,app_focus_stability,user_id,session_id
focused_work,2026-01-11T16:10:35.555486,122.579,1.937,13.299,0.029,0.353,0.026,0.05,226.943,1330.586,38.371,14.586,0.0,25.14,0.097,14.498,0.128,0.213,6.856,0.346,13.098,0.071,1.341,0.901,0.0,0.0,0.233,0.64,16,u16_s12
unproductive,2026-01-11T16:10:35.555486,15.915,0.28,6.329,0.094,0.152,0.486,0.127,466.377,20720.9,91.693,33.234,58.379,33.712,0.0,19.141,0.073,0.995,0.0,0.485,26.209,0.012,3.501,8.649,9.09,0.554,3.28,0.014,16,u16_s12
focused_work,2026-01-11T16:10:35.556487,191.121,2.079,31.157,0.003,0.18,0.023,0.086,132.526,3965.038,72.602,8.654,14.097,12.596,0.066,21.327,0.032,0.412,9.739,0.365,24.312,0.065,0.263,4.403,0.573,0.016,0.733,0.519,16,u16_s12
task_execution,2026-01-11T16:10:35.556487,14.688,0.661,23.928,0.0,0.193,0.146,0.0,1222.697,4043.144,3.364,17.355,21.332,64.514,0.03,36.465,0.15,0.536,8.202,0.254,4.141,0.014,0.898,4.18,4.591,0.414,1.443,0.418,16,u16_s12
task_execution,2026-01-11T16:10:35.556487,31.936,0.412,37.407,0.032,0.043,0.054,0.047,994.307,10387.897,56.86,0.0,25.111,42.104,0.092,20.798,0.173,0.656,7.911,0.304,12.46,0.065,1.552,0.0,3.716,1.114,1.785,0.616,16,u16_s12
focused_work,2026-01-11T16:10:35.556487,154.248,1.411,29.792,0.024,0.376,0.059,0.046,0.0,2430.72,18.436,3.298,16.138,26.549,0.04,10.287,0.096,0.54,12.113,0.338,12.59,0.03,0.873,5.993,0.312,0.03,0.0,0.593,16,u16_s12
research_reading,2026-01-11T16:10:35.556487,53.799,0.032,5.326,0.075,0.233,0.364,0.037,340.353,6141.617,60.038,31.593,0.0,28.747,0.083,0.0,0.097,0.507,18.081,0.36,16.738,0.205,5.395,3.939,0.434,0.171,0.0,0.446,16,u16_s12
research_reading,2026-01-11T16:10:35.557487,35.748,0.125,2.477,0.07,0.204,0.621,0.128,0.0,7424.999,11.588,7.592,16.346,28.638,0.227,0.0,0.014,0.224,8.931,0.414,27.805,0.189,6.0,5.531,2.172,0.604,0.0,0.604,16,u16_s12
research_reading,2026-01-11T16:10:35.557487,15.388,0.11,3.596,0.106,0.044,0.454,0.148,312.072,11368.001,74.397,16.417,4.489,29.621,0.2,4.686,0.074,0.26,4.498,0.299,9.227,0.243,5.194,4.706,1.285,0.24,0.923,0.594,16,u16_s12
task_execution,2026-01-11T16:10:35.557487,31.677,0.227,19.122,0.028,0.092,0.174,0.01,1174.696,11262.454,60.06,9.016,26.268,25.078,0.383,16.142,0.149,0.54,5.391,0.341,21.59,0.064,2.3,0.0,5.099,1.313,1.971,0.479,16,u16_s13
task_execution,2026-01-11T16:10:35.557487,4.799,0.361,38.881,0.07,0.328,0.133,0.055,965.352,12108.032,81.586,4.271,53.126,62.95,0.151,16.071,0.115,0.691,6.605,0.521,25.051,0.116,1.894,1.61,2.292,1.631,1.616,0.445,16,u16_s13
research_reading,2026-01-11T16:10:35.557487,0.0,0.057,4.92,0.074,0.249,0.321,0.273,754.704,8432.9,57.19,15.037,0.0,5.753,0.16,8.974,0.041,0.16,19.815,0.423,34.012,0.174,5.373,6.46,0.0,0.301,0.612,0.511,16,u16_s13
focused_work,2026-01-11T16:10:35.558487,216.381,0.916,27.799,0.007,0.137,0.074,0.004,135.105,3557.917,30.598,12.626,8.655,7.091,0.0,9.948,0.114,0.0,10.405,0.378,6.103,0.024,1.092,0.847,0.0,0.0,1.656,0.604,16,u16_s13
focused_work,2026-01-11T16:10:35.558487,147.558,1.824,25.432,0.016,0.316,0.028,0.0,53.384,5213.397,29.502,11.207,4.752,16.027,0.176,7.933,0.0,0.271,9.766,0.363,9.318,0.029,0.596,4.138,0.0,0.666,1.363,0.612,16,u16_s13
focused_work,2026-01-11T16:10:35.558487,172.357,1.747,25.646,0.0,0.316,0.037,0.04,111.626,2241.782,29.422,15.765,10.49,2.645,0.076,7.706,0.037,0.475,18.303,0.315,19.416,0.04,1.352,4.082,1.229,0.0,0.54,0.487,16,u16_s13
focused_work,2026-01-11T16:10:35.559487,156.203,2.138,23.563,0.022,0.282,0.02,0.029,0.0,0.0,2.835,7.359,8.01,6.288,0.126,10.828,0.088,0.415,14.999,0.46,10.851,0.09,0.669,1.573,0.844,0.61,0.588,0.5,16,u16_s13
task_execution,2026-01-11T16:10:35.559487,33.677,0.992,18.867,0.057,0.125,0.07,0.078,1031.211,4021.547,69.459,15.274,46.075,53.893,0.059,28.367,0.068,0.671,5.403,0.539,12.109,0.101,1.928,7.645,3.214,2.413,2.744,0.532,16,u16_s13
task_execution,2026-01-11T16:10:35.559487,108.936,0.452,15.988,0.016,0.321,0.125,0.015,1035.155,8012.415,29.243,21.776,57.555,33.871,0.21,33.821,0.091,0.946,3.651,0.378,14.217,0.083,0.736,8.665,0.481,1.177,0.483,0.511,16,u16_s13
research_reading,2026-01-11T16:10:35.559487,9.534,0.0,3.525,0.065,0.0,0.491,0.263,402.126,7862.235,15.229,16.814,0.0,14.114,0.233,0.0,0.076,0.187,12.802,0.492,72.114,0.069,4.295,4.474,2.16,0.743,0.0,0.358,16,u16_s13
research_reading,2026-01-11T16:10:35.559487,14.015,0.0,0.0,0.106,0.167,0.474,0.221,421.918,8777.025,15.617,14.544,0.0,0.508,0.0,12.494,0.062,0.098,18.778,0.601,44.071,0.068,6.0,6.841,0.335,0.66,0.681,0.496,16,u16_s13
focused_work,2026-01-11T16:10:35.559487,224.405,1.646,29.935,0.027,0.286,0.023,0.021,57.946,3747.287,0.0,16.703,0.0,9.242,0.0,0.0,0.038,0.288,14.818,0.46,25.051,0.047,1.793,1.074,0.0,0.0,0.543,0.454,16,u16_s13
focused_work,2026-01-11T16:10:35.560488,252.089,1.785,39.144,0.012,0.273,0.002,0.049,109.058,3507.021,24.481,6.308,19.149,8.0,0.144,16.712,0.108,0.475,10.69,0.258,13.936,0.07,1.189,3.583,0.377,0.0,1.022,0.609,16,u16_s13
research_reading,2026-01-11T16:10:35.560488,0.0,0.026,2.946,0.042,0.011,0.538,0.215,260.296,9628.544,0.0,14.406,4.718,28.359,0.239,16.005,0.098,0.146,10.75,0.378,41.692,0.375,4.691,9.526,0.591,0.002,1.09,0.696,16,u16_s13
task_execution,2026-01-11T16:10:35.560488,88.727,0.591,29.963,0.022,0.115,0.109,0.141,765.461,849.964,52.744,20.004,39.622,46.058,0.263,11.768,0.151,0.798,5.735,0.249,5.417,0.0,1.814,4.95,2.784,1.547,1.98,0.292,16,u16_s13
task_execution,2026-01-11T16:10:35.560488,107.2,0.932,24.972,0.036,0.18,0.152,0.004,956.096,3558.259,143.974,28.364,38.751,40.77,0.038,18.297,0.118,0.668,6.885,0.276,13.2,0.041,1.869,1.702,3.016,2.19,1.998,0.516,16,u16_s13
task_execution,2026-01-11T16:10:35.560488,48.737,0.607,28.327,0.03,0.206,0.127,0.094,734.441,6492.201,63.858,26.639,41.568,49.913,0.235,11.176,0.176,0.489,6.473,0.494,11.208,0.061,2.101,1.153,4.898,0.304,1.522,0.409,16,u16_s13
task_execution,2026-01-11T16:10:35.561488,53.723,0.559,24.107,0.024,0.108,0.143,0.128,944.124,7358.615,62.745,10.205,28.931,62.466,0.0,7.638,0.168,0.755,7.0,0.023,26.605,0.114,2.297,0.0,1.579,1.288,2.055,0.566,16,u16_s13
meeting_communication,2026-01-11T16:10:35.561488,6.449,0.061,0.0,0.034,0.063,0.707,0.31,91.115,0.0,32.192,6.172,0.0,0.0,0.774,6.156,0.069,0.191,31.752,0.766,4.356,0.092,0.623,0.954,0.251,0.0,0.407,0.731,16,u16_s13
meeting_communication,2026-01-11T16:10:35.561488,17.042,0.033,1.989,0.038,0.133,0.236,0.191,101.677,4044.061,22.529,5.732,0.286,0.21,0.782,3.705,0.025,0.142,34.846,0.615,0.0,0.041,0.785,0.0,0.0,0.0,0.99,0.805,16,u16_s13
task_execution,2026-01-11T16:10:35.561488,71.317,0.252,28.291,0.05,0.22,0.081,0.093,905.406,5911.551,24.984,15.393,35.469,48.171,0.0,27.291,0.174,1.078,3.362,0.279,19.22,0.038,1.539,4.776,3.655,1.685,2.167,0.456,16,u16_s14
task_execution,2026-01-11T16:10:35.561488,63.052,0.476,25.711,0.052,0.18,0.141,0.041,879.095,6486.27,80.254,26.634,46.248,38.233,0.0,24.132,0.037,0.44,5.627,0.317,27.44,0.123,0.936,3.405,0.0,0.612,2.081,0.596,16,u16_s14
focused_work,2026-01-11T16:10:35.562488,279.611,1.546,18.363,0.017,0.293,0.039,0.02,0.0,5059.029,16.008,4.647,19.838,15.428,0.102,7.186,0.019,0.179,6.081,0.254,13.232,0.022,0.712,3.531,0.0,0.166,1.014,0.48,16,u16_s14
focused_work,2026-01-11T16:10:35.562488,138.797,1.708,29.443,0.022,0.288,0.04,0.023,136.374,420.441,44.515,7.116,22.383,16.754,0.027,5.091,0.053,0.398,23.724,0.207,13.841,0.028,0.27,2.187,0.12,0.0,0.159,0.657,16,u16_s14
focused_work,2026-01-11T16:10:35.562488,129.422,2.097,17.067,0.02,0.379,0.058,0.076,297.072,4233.517,53.201,17.624,0.0,21.265,0.037,26.63,0.089,0.319,11.619,0.146,18.498,0.0,1.425,4.857,1.304,0.0,0.924,0.483,16,u16_s14
focused_work,2026-01-11T16:10:35.562488,201.105,1.981,15.52,0.028,0.162,0.041,0.075,41.43,4505.766,82.631,11.882,7.087,16.736,0.019,13.897,0.022,0.051,11.189,0.309,13.783,0.052,0.47,4.11,1.832,0.185,2.033,0.545,16,u16_s14
focused_work,2026-01-11T16:10:35.562488,139.55,2.309,25.158,0.012,0.107,0.033,0.0,84.285,5493.723,56.453,10.142,19.917,9.429,0.139,15.522,0.028,0.35,19.132,0.05,14.203,0.073,0.706,3.87,0.0,0.26,1.584,0.554,16,u16_s14
focused_work,2026-01-11T16:10:35.563488,173.276,1.851,25.971,0.009,0.308,0.032,0.021,176.633,0.0,54.342,17.32,3.825,16.875,0.0,12.923,0.095,0.306,11.84,0.428,23.207,0.083,1.311,3.71,0.155,0.476,0.963,0.496,16,u16_s14
focused_work,2026-01-11T16:10:35.563488,175.896,1.619,21.197,0.028,0.388,0.054,0.006,36.128,4574.598,0.0,16.017,21.861,17.437,0.029,0.0,0.002,0.127,18.716,0.4,27.497,0.061,1.575,5.231,0.0,0.13,0.966,0.601,16,u16_s14
focused_work,2026-01-11T16:10:35.563488,138.666,1.56,33.914,0.023,0.177,0.0,0.046,298.361,2961.018,102.256,16.154,25.125,1.505,0.035,17.424,0.086,0.0,11.126,0.334,22.185,0.055,1.136,0.912,0.355,0.347,0.0,0.448,16,u16_s14
focused_work,2026-01-11T16:10:35.563488,179.493,1.363,18.887,0.004,0.406,0.015,0.013,36.922,2446.243,16.132,9.156,28.773,9.43,0.104,15.565,0.051,0.481,9.927,0.414,25.498,0.044,0.871,4.097,0.0,0.028,0.29,0.48,16,u16_s14
task_execution,2026-01-11T16:10:35.563488,110.899,0.279,22.047,0.006,0.303,0.128,0.046,818.185,7781.728,75.116,9.581,44.043,59.387,0.234,32.972,0.156,0.621,2.915,0.423,26.489,0.057,2.635,0.808,6.995,0.234,2.694,0.605,16,u16_s14
task_execution,2026-01-11T16:10:35.564489,78.101,0.5,27.939,0.037,0.173,0.108,0.019,1095.947,0.0,82.536,7.978,26.903,32.521,0.094,21.771,0.136,0.487,5.335,0.333,32.973,0.0,1.286,3.189,3.517,1.651,3.1,0.399,16,u16_s14
task_execution,2026-01-11T16:10:35.564489,0.0,0.743,26.267,0.034,0.239,0.147,0.073,997.781,7700.938,22.21,15.665,43.017,46.318,0.184,11.068,0.115,0.711,5.325,0.313,19.768,0.003,0.848,3.574,3.521,1.682,2.715,0.544,16,u16_s14
task_execution,2026-01-11T16:10:35.564489,0.0,0.524,31.818,0.021,0.145,0.15,0.0,945.489,7807.324,5.057,12.093,54.427,56.778,0.049,10.047,0.0,0.49,8.519,0.149,21.064,0.047,1.335,4.448,5.713,2.021,2.477,0.6,16,u16_s14
research_reading,2026-01-11T16:10:35.564489,0.0,0.12,5.466,0.082,0.083,0.589,0.163,533.531,13744.007,62.423,37.171,20.809,46.086,0.335,0.232,0.041,0.17,10.804,0.554,28.023,0.506,5.674,11.36,0.049,0.281,1.462,0.661,16,u16_s14
task_execution,2026-01-11T16:10:35.564489,19.718,0.442,23.278,0.048,0.105,0.092,0.079,835.352,12775.03,112.212,28.64,34.947,36.719,0.001,32.648,0.156,0.976,6.598,0.323,21.94,0.083,1.709,4.9,4.921,0.942,1.258,0.487,16,u16_s14
task_execution,2026-01-11T16:10:35.564489,41.646,0.398,27.099,0.029,0.251,0.134,0.0,681.11,7292.456,46.483,0.759,52.962,51.112,0.079,8.77,0.13,0.394,2.295,0.242,29.381,0.079,1.172,2.397,5.268,1.291,2.797,0.639,16,u16_s14
task_execution,2026-01-11T16:10:35.565489,80.873,0.63,27.027,0.03,0.132,0.13,0.034,945.223,7031.35,114.632,2.437,45.024,44.643,0.265,34.483,0.128,0.924,6.487,0.362,14.954,0.155,1.098,0.879,3.09,0.898,3.568,0.583,16,u16_s14
task_execution,2026-01-11T16:10:35.565489,43.435,0.561,24.938,0.057,0.332,0.098,0.0,1057.106,1682.865,74.275,8.738,48.851,28.169,0.212,12.451,0.035,0.91,6.931,0.261,10.902,0.052,1.173,3.691,1.957,1.259,4.374,0.611,16,u16_s14
task_execution,2026-01-11T16:10:35.565489,53.116,0.444,17.659,0.029,0.0,0.081,0.01,692.668,8606.373,0.0,25.117,29.061,34.076,0.138,21.116,0.145,0.774,8.579,0.491,20.848,0.038,1.138,4.782,1.965,1.013,2.127,0.534,16,u16_s15
focused_work,2026-01-11T16:10:35.565489,159.341,1.67,32.196,0.008,0.232,0.056,0.02,23.105,1088.856,39.83,10.482,10.353,22.583,0.0,3.431,0.027,0.411,13.594,0.383,28.084,0.026,1.111,0.928,0.547,0.016,0.32,0.548,16,u16_s15
focused_work,2026-01-11T16:10:35.566489,114.608,1.866,7.777,0.012,0.313,0.086,0.077,94.157,0.0,38.584,13.87,24.718,13.698,0.139,16.789,0.048,0.625,10.423,0.425,12.663,0.02,1.106,5.69,0.175,0.0,1.633,0.502,16,u16_s15
task_execution,2026-01-11T16:10:35.566489,95.996,0.751,27.997,0.03,0.267,0.1,0.066,844.913,3631.614,72.582,7.697,32.45,40.992,0.0,14.953,0.076,0.579,6.21,0.305,20.641,0.112,1.984,6.365,4.35,1.825,1.712,0.458,16,u16_s15
task_execution,2026-01-11T16:10:35.566489,75.082,0.82,33.56,0.016,0.303,0.104,0.088,761.415,4351.435,49.833,16.492,29.55,39.325,0.19,18.997,0.047,0.701,3.849,0.368,26.663,0.062,2.114,1.97,1.157,2.611,1.076,0.646,16,u16_s15
focused_work,2026-01-11T16:10:35.566489,118.657,1.976,21.962,0.012,0.339,0.044,0.067,38.958,3052.15,29.64,10.958,0.0,3.65,0.078,14.482,0.0,0.167,8.974,0.409,14.264,0.0,1.467,1.219,0.0,0.079,0.308,0.525,16,u16_s15
focused_work,2026-01-11T16:10:35.566489,118.93,2.007,1.966,0.01,0.276,0.081,0.026,128.424,3516.932,28.595,15.694,32.825,2.367,0.077,26.187,0.102,0.0,8.235,0.454,18.204,0.066,1.259,2.385,1.57,0.0,0.113,0.534,16,u16_s15
focused_work,2026-01-11T16:10:35.567489,207.721,1.517,29.4,0.0,0.324,0.04,0.056,306.769,0.0,39.259,10.054,29.303,16.571,0.137,4.733,0.07,0.125,11.795,0.0,11.068,0.078,0.603,5.35,1.036,0.0,1.108,0.599,16,u16_s15
research_reading,2026-01-11T16:10:35.567489,13.218,0.0,11.47,0.092,0.052,0.28,0.061,825.85,9131.547,23.725,11.664,0.0,30.54,0.055,0.0,0.071,0.162,13.473,0.567,36.806,0.223,5.788,0.156,2.303,0.313,1.662,0.356,16,u16_s15
task_execution,2026-01-11T16:10:35.567489,72.389,0.563,28.848,0.027,0.159,0.145,0.002,858.873,4800.141,89.949,18.251,13.635,41.911,0.168,17.436,0.07,0.593,8.934,0.114,9.927,0.048,2.803,5.916,1.629,1.545,0.651,0.414,16,u16_s15
task_execution,2026-01-11T16:10:35.567489,79.533,0.317,27.927,0.023,0.038,0.13,0.067,965.65,3574.763,28.895,8.123,41.166,30.719,0.215,10.627,0.124,0.253,9.15,0.188,38.121,0.124,0.855,8.375,3.153,1.562,2.589,0.484,16,u16_s15
focused_work,2026-01-11T16:10:35.568490,132.03,1.754,44.859,0.001,0.119,0.039,0.011,178.511,5222.316,4.55,20.574,14.978,17.526,0.131,8.291,0.1,0.462,11.472,0.615,16.025,0.0,0.174,0.821,0.0,0.0,1.291,0.503,16,u16_s15
task_execution,2026-01-11T16:10:35.568490,0.0,0.59,24.846,0.041,0.271,0.137,0.026,1059.933,2631.007,101.684,13.188,37.938,51.714,0.023,39.328,0.111,0.333,2.222,0.389,16.439,0.079,0.714,5.911,0.308,0.355,2.212,0.313,16,u16_s15
research_reading,2026-01-11T16:10:35.568490,4.646,0.003,1.6,0.062,0.06,0.028,0.099,639.716,10113.716,37.717,15.563,0.0,44.609,0.353,6.493,0.041,0.049,15.547,0.571,41.092,0.258,5.002,0.0,1.802,0.347,0.18,0.392,16,u16_s15
research_reading,2026-01-11T16:10:35.568490,32.836,0.039,9.11,0.055,0.106,0.345,0.17,258.49,11192.808,25.565,27.771,20.048,30.985,0.186,6.328,0.093,0.26,14.8,0.439,25.616,0.313,4.099,7.518,2.001,0.126,0.319,0.677,16,u16_s15
research_reading,2026-01-11T16:10:35.568490,24.741,0.195,4.97,0.026,0.154,0.088,0.142,616.778,6027.134,76.908,26.349,0.0,34.484,0.276,0.008,0.041,0.269,8.405,0.436,30.023,0.152,3.619,11.15,0.589,0.0,0.794,0.621,16,u16_s15
task_execution,2026-01-11T16:10:35.568490,93.716,0.559,38.723,0.031,0.1,0.1,0.076,1042.083,6964.393,10.351,23.541,39.725,30.41,0.28,34.3,0.124,0.666,1.922,0.366,16.58,0.047,0.359,0.365,1.432,1.876,1.566,0.552,16,u16_s15
research_reading,2026-01-11T16:10:35.569490,44.804,0.087,3.138,0.118,0.0,0.27,0.085,559.92,8067.248,40.112,7.159,0.952,28.964,0.262,4.581,0.12,0.157,5.125,0.544,40.74,0.163,5.492,9.345,2.529,0.584,1.202,0.475,16,u16_s15
research_reading,2026-01-11T16:10:35.569490,30.689,0.155,10.535,0.019,0.283,0.185,0.116,503.171,11124.441,28.087,9.744,0.0,19.705,0.221,1.261,0.073,0.529,12.48,0.404,5.405,0.228,4.867,8.331,0.0,0.193,1.604,0.494,16,u16_s15
research_reading,2026-01-11T16:10:35.569490,20.474,0.0,1.534,0.039,0.043,0.138,0.025,408.653,10958.488,18.02,28.903,0.102,9.103,0.326,0.0,0.01,0.059,10.616,0.255,19.846,0.177,4.431,4.192,2.823,0.487,0.0,0.616,16,u16_s15
task_execution,2026-01-11T16:10:35.569490,97.721,0.43,23.244,0.0,0.257,0.122,0.144,1074.671,9354.098,78.211,22.914,41.033,37.166,0.0,5.523,0.132,0.972,4.878,0.349,27.095,0.032,0.824,2.69,4.446,0.771,0.58,0.615,16,u16_s16
unproductive,2026-01-11T16:10:35.570490,18.687,0.1,12.762,0.135,0.024,0.558,0.239,639.623,18943.081,65.393,27.371,43.765,30.043,0.079,24.6,0.129,0.492,1.115,0.333,37.241,0.136,1.721,7.661,6.207,1.212,2.24,0.146,16,u16_s16
research_reading,2026-01-11T16:10:35.570490,29.906,0.084,3.142,0.105,0.098,0.401,0.158,520.803,7798.323,55.775,23.076,0.0,22.031,0.204,0.0,0.044,0.0,12.042,0.496,26.497,0.285,5.266,0.0,0.496,0.733,0.0,0.407,16,u16_s16
focused_work,2026-01-11T16:10:35.570490,196.196,1.435,19.37,0.023,0.35,0.04,0.037,199.757,2272.922,25.401,8.909,28.501,18.521,0.054,21.274,0.0,0.06,9.52,0.289,15.795,0.037,1.452,4.167,0.0,0.0,1.625,0.382,16,u16_s16
focused_work,2026-01-11T16:10:35.570490,125.83,1.691,22.729,0.002,0.28,0.059,0.043,210.075,539.093,27.984,10.355,20.691,14.789,0.069,2.816,0.012,0.327,12.511,0.205,13.351,0.017,0.811,3.101,0.741,0.0,0.831,0.496,16,u16_s16
task_execution,2026-01-11T16:10:35.570490,23.667,0.722,29.94,0.025,0.205,0.095,0.056,793.811,853.014,76.636,0.0,45.59,47.231,0.126,25.279,0.102,0.226,11.235,0.213,25.216,0.046,1.828,5.425,2.167,1.406,2.373,0.45,16,u16_s16
focused_work,2026-01-11T16:10:35.571490,161.463,2.092,16.689,0.017,0.408,0.013,0.034,174.488,6361.282,37.79,13.859,23.68,25.656,0.258,0.397,0.0,0.525,13.152,0.258,9.984,0.027,1.302,0.0,0.0,0.019,0.263,0.483,16,u16_s16
focused_work,2026-01-11T16:10:35.571490,196.639,1.475,22.908,0.014,0.442,0.067,0.009,183.575,151.975,10.389,6.078,10.428,19.313,0.03,8.367,0.0,0.237,15.991,0.211,10.657,0.04,1.201,1.054,0.529,0.024,2.267,0.352,16,u16_s16
focused_work,2026-01-11T16:10:35.571490,206.733,1.563,31.205,0.007,0.266,0.059,0.0,274.761,3696.572,50.559,9.701,20.129,27.154,0.0,0.0,0.027,0.138,13.316,0.289,20.563,0.023,1.63,3.641,0.0,0.0,0.541,0.46,16,u16_s16
focused_work,2026-01-11T16:10:35.571490,177.473,1.645,24.483,0.028,0.309,0.026,0.012,157.182,2863.782,33.024,21.022,22.557,27.325,0.133,25.067,0.029,0.157,8.634,0.236,18.872,0.118,0.615,0.0,0.0,0.17,0.148,0.512,16,u16_s16
focused_work,2026-01-11T16:10:35.571490,199.835,1.788,24.141,0.036,0.279,0.024,0.036,135.645,4292.097,32.729,11.468,0.479,22.021,0.069,2.384,0.082,0.811,17.084,0.436,21.038,0.072,0.993,3.816,0.0,0.0,0.897,0.498,16,u16_s16
focused_work,2026-01-11T16:10:35.572490,153.842,1.626,21.095,0.017,0.491,0.034,0.06,257.361,1799.182,20.315,13.185,10.446,24.928,0.168,7.114,0.071,0.117,19.659,0.26,16.956,0.019,1.668,2.435,1.354,0.0,0.712,0.536,16,u16_s16
focused_work,2026-01-11T16:10:35.572490,177.173,1.838,19.353,0.023,0.412,0.043,0.064,102.416,4032.039,17.469,10.063,16.01,21.835,0.049,14.2,0.044,0.259,14.76,0.39,12.805,0.045,0.903,4.03,1.46,0.328,0.384,0.56,16,u16_s16
focused_work,2026-01-11T16:10:35.573491,197.467,1.886,32.697,0.0,0.188,0.0,0.051,131.755,1955.956,62.011,20.793,6.616,17.753,0.029,7.271,0.085,0.171,12.749,0.37,15.653,0.0,0.264,1.513,3.1,0.0,0.0,0.54,16,u16_s16
task_execution,2026-01-11T16:10:35.573491,56.859,0.611,17.236,0.008,0.278,0.158,0.0,883.933,6631.651,32.141,21.653,55.96,51.915,0.022,22.806,0.192,0.641,7.238,0.269,11.208,0.057,1.011,2.27,6.002,1.556,1.089,0.45,16,u16_s16
meeting_communication,2026-01-11T16:10:35.573491,22.842,0.119,3.067,0.025,0.072,0.432,0.148,51.196,0.0,36.777,17.43,0.0,1.755,0.844,11.907,0.055,0.264,22.076,0.643,11.791,0.087,1.078,1.848,0.05,0.272,1.13,0.794,16,u16_s16
meeting_communication,2026-01-11T16:10:35.573491,31.459,0.0,5.49,0.0,0.087,0.0,0.223,12.827,1838.631,19.12,9.22,6.601,0.0,0.692,0.0,0.003,0.054,26.009,0.75,11.797,0.042,0.342,0.158,0.108,0.0,0.0,0.869,16,u16_s16
research_reading,2026-01-11T16:10:35.573491,25.258,0.0,7.351,0.031,0.155,0.205,0.09,724.562,3012.641,49.513,13.919,5.703,34.774,0.412,2.895,0.051,0.332,11.423,0.438,6.749,0.094,5.849,4.168,1.903,0.0,1.527,0.389,16,u16_s16
research_reading,2026-01-11T16:10:35.574491,42.916,0.021,0.513,0.072,0.052,0.16,0.092,615.021,8542.225,17.069,2.955,15.125,35.147,0.196,8.758,0.018,0.376,16.519,0.441,44.995,0.239,4.632,10.872,1.083,0.248,1.165,0.572,16,u16_s16
research_reading,2026-01-11T16:10:35.574491,25.908,0.096,7.383,0.031,0.112,0.6,0.187,452.721,9110.352,33.523,17.199,5.277,22.579,0.366,7.819,0.092,0.117,15.136,0.273,32.411,0.342,4.523,9.269,0.919,0.0,0.0,0.558,16,u16_s16
task_execution,2026-01-11T16:10:35.574491,92.12,0.482,26.447,0.001,0.087,0.077,0.067,1059.853,5189.478,75.179,10.848,43.294,33.566,0.162,24.181,0.239,0.681,9.188,0.246,21.67,0.001,2.148,2.282,1.152,1.286,2.461,0.475,16,u16_s17
focused_work,2026-01-11T16:10:35.574491,199.28,1.909,6.113,0.015,0.286,0.056,0.003,0.0,416.452,39.299,2.437,5.992,38.275,0.049,16.94,0.084,0.622,15.512,0.388,17.285,0.067,1.216,4.345,0.0,0.213,0.671,0.519,16,u16_s17
focused_work,2026-01-11T16:10:35.574491,195.678,1.473,7.704,0.006,0.277,0.05,0.052,40.562,2634.466,5.676,8.109,0.0,27.024,0.035,14.198,0.129,0.0,12.511,0.245,24.912,0.016,0.382,5.734,0.687,0.0,0.924,0.311,16,u16_s17
focused_work,2026-01-11T16:10:35.575491,288.775,1.797,5.843,0.039,0.37,0.005,0.015,164.759,3315.943,20.277,13.664,17.353,14.398,0.077,8.999,0.002,0.363,11.264,0.324,16.244,0.03,1.167,3.692,1.371,0.0,0.714,0.571,16,u16_s17
research_reading,2026-01-11T16:10:35.575491,34.266,0.269,5.154,0.072,0.012,0.19,0.012,543.943,10576.52,29.612,30.262,16.177,14.614,0.262,14.301,0.097,0.421,17.136,0.534,46.64,0.21,4.149,0.0,1.628,0.256,1.262,0.466,16,u16_s17
research_reading,2026-01-11T16:10:35.575491,0.0,0.144,5.015,0.009,0.22,0.188,0.001,343.815,6136.574,54.674,24.185,0.0,22.345,0.23,3.125,0.097,0.384,7.583,0.282,33.828,0.01,5.277,10.225,1.14,0.034,1.22,0.587,16,u16_s17
research_reading,2026-01-11T16:10:35.575491,24.641,0.04,2.032,0.042,0.244,0.268,0.125,565.417,12428.606,54.422,13.832,0.0,31.438,0.299,5.63,0.007,0.248,14.394,0.442,34.035,0.194,5.277,7.638,1.481,0.28,0.416,0.595,16,u16_s17
research_reading,2026-01-11T16:10:35.575491,26.502,0.132,1.973,0.112,0.132,0.855,0.063,458.739,5212.189,48.375,22.89,9.087,38.898,0.416,5.351,0.024,0.392,10.467,0.322,32.92,0.347,5.036,2.772,1.243,0.582,0.521,0.353,16,u16_s17
research_reading,2026-01-11T16:10:35.576491,31.305,0.091,3.431,0.114,0.181,0.338,0.053,311.107,10455.199,61.622,0.0,0.0,30.957,0.307,0.0,0.093,0.487,17.073,0.546,52.537,0.297,5.566,10.798,0.595,1.146,1.374,0.582,16,u16_s17
unproductive,2026-01-11T16:10:35.576491,17.715,0.0,12.392,0.138,0.12,0.515,0.234,515.257,18082.571,121.786,5.581,48.24,47.148,0.234,9.908,0.098,0.449,0.0,0.298,26.008,0.119,2.077,9.482,6.117,1.173,4.386,0.118,16,u16_s17
